Dataset,FileName,Model,EmbK,TotEpoch,LearnRate,Epsilon,Alpha,Epoch,Top-K,Coverage,Coverage[%],Precision,Recall,MAR,nDCG,Novelty,ARP,APLT,ACLT,P_Pop,P_Tail,RSP,PC_Pop,PC_Tail,REO
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha10.0_fgsmep_125_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,10.0,125.0,50.0,4598.0,27.95,0.00013742071881606764,0.006871035940803382,0.00028188865398167724,0.001634970773011446,5.120325473343845,107.27316067653295,0.05176532769556028,2.5882663847780125,0.013463548435095975,0.00020049483780041317,0.9706536588334569,0.041666666666666664,0.004555808656036446,0.8028747433264886
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha10.0_fgsmep_125_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,10.0,125.0,100.0,6873.0,41.78,0.00015856236786469344,0.015856236786469344,0.00028188865398167724,0.003061427269130945,5.538306806082541,86.0836205073995,0.07195560253699802,7.195560253699789,0.026350675377102627,0.0005573895694945528,0.9585708172920817,0.09848484848484848,0.009111617312072893,0.8306335204490778
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha0.001_fgsmep_175_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,0.001,175.0,10.0,1234.0,7.5,0.0002642706131078224,0.002642706131078224,0.0009572468874794456,0.0013473762664943933,4.094871582227399,162.4318710359409,0.001955602536997887,0.019556025369978858,0.002835261019537821,1.514868082216722e-06,0.9989319790196837,0.01893939393939394,0.0,1.0
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha0.001_fgsmep_175_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,0.001,175.0,50.0,2916.0,17.73,0.0002431289640591966,0.012156448202959831,0.0009572468874794456,0.003400522517040372,4.7099086265049035,116.24115221987303,0.00676532769556023,0.3382663847780127,0.01410798736407211,2.6203123584289246e-05,0.9962922356809648,0.08333333333333333,0.002277904328018223,0.9467849223946786
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha0.001_fgsmep_175_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,0.001,175.0,100.0,4228.0,25.7,0.00029598308668076114,0.02959830866807611,0.0009572468874794456,0.006189232226461172,5.087609511972187,95.75653805496819,0.012336152219873196,1.233615221987315,0.02805771782433694,9.555951632145484e-05,0.9932114819056288,0.20075757575757575,0.00683371298405467,0.9341618521135543
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha0.001_fgsmep_150_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,0.001,150.0,10.0,1154.0,7.01,0.0002642706131078224,0.002642706131078224,0.00034564918285848515,0.0008453201735392213,4.013929482718236,169.39402748414378,0.0019027484143763224,0.019027484143763214,0.002835411168402913,1.47392570161627e-06,0.9989608844540943,0.015151515151515152,0.002277904328018223,0.7386138613861386
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha0.001_fgsmep_150_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,0.001,150.0,50.0,2761.0,16.78,0.0002219873150105708,0.011099365750528542,0.00034564918285848515,0.002640336751937866,4.64609643972603,119.65698731501038,0.005517970401691315,0.2758985200845666,0.014125704930153,2.1371922673435918e-05,0.9969786093769377,0.07575757575757576,0.002277904328018223,0.9416187527642637
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha0.001_fgsmep_150_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,0.001,150.0,100.0,4113.0,25.0,0.00026955602536997886,0.026955602536997886,0.00034564918285848515,0.005220475140959024,5.022344574244676,98.65325052854094,0.010554968287526428,1.0554968287526427,0.02810816784300795,8.176193405910253e-05,0.9941992098096238,0.18181818181818182,0.00683371298405467,0.9275521405049397
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha0.001_fgsmep_200_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,0.001,200.0,10.0,1279.0,7.77,0.0002642706131078224,0.002642706131078224,0.0010365280714117924,0.0014015333727002144,4.13364330521768,159.21918604651182,0.0021141649048625802,0.021141649048625793,0.0028348105729425438,1.6376952240180778e-06,0.9988452493617472,0.015151515151515152,0.002277904328018223,0.7386138613861386
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha0.001_fgsmep_200_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,0.001,200.0,50.0,2977.0,18.1,0.00031712473572938693,0.015856236786469344,0.0010365280714117924,0.004175910726189613,4.760472885031842,114.05550739957722,0.0069027484143763,0.3451374207188161,0.01410603542882591,2.673537453209512e-05,0.9962165416953138,0.10606060606060606,0.004555808656036446,0.917628705148206
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha0.001_fgsmep_200_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,0.001,200.0,100.0,4396.0,26.72,0.0002854122621564482,0.02854122621564482,0.0010365280714117924,0.006227064877748489,5.132129458840924,94.44162790697658,0.013303382663847837,1.330338266384778,0.028030240582025048,0.00010305197197133755,0.9926740198095514,0.1893939393939394,0.009111617312072893,0.9081978614274536
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha0.001_fgsmep_125_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,0.001,125.0,10.0,1133.0,6.89,0.0002642706131078224,0.002642706131078224,0.0008177707305614282,0.0012179585173726082,3.9856392390024022,171.4948202959828,0.0015327695560253707,0.0153276955602537,0.002836462210458559,1.1873290374131065e-06,0.9991631601993923,0.015151515151515152,0.002277904328018223,0.7386138613861386
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha0.001_fgsmep_125_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,0.001,125.0,50.0,2714.0,16.5,0.00020084566596194505,0.01004228329809725,0.0008177707305614282,0.0027924187015742064,4.62240675611404,120.98044397462988,0.005232558139534868,0.2616279069767442,0.014129758949510492,2.0266478397223713e-05,0.9971354852328036,0.06818181818181818,0.002277904328018223,0.9353416605437179
lastfm,amf_emb64_ep200_lr0.05_eps1.0_alpha0.001_fgsmep_125_best0_top100_rec.tsv,amf,64.0,200.0,0.05,1.0,0.001,125.0,100.0,3968.0,24.12,0.00026427061310782237,0.026427061310782242,0.0008177707305614282,0.005420559085905552,5.003079135512985,99.36164376321352,0.009793868921775889,0.9793868921775899,0.028129939428446334,7.586623125263746e-05,0.9946205237199777,0.18181818181818182,0.004555808656036446,0.9511111111111111
lastfm,amf_emb64_ep200_lr0.05_eps0.01_alpha10.0_fgsmep_150_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.01,10.0,150.0,10.0,1297.0,7.88,0.00021141649048625794,0.0021141649048625794,0.0007194033356824055,0.0010536819463595748,4.3183171374510625,162.21691331923918,0.0343023255813954,0.3430232558139535,0.0027405170856645822,2.6571605009693315e-05,0.9807945404140852,0.015151515151515152,0.0,1.0
lastfm,amf_emb64_ep200_lr0.05_eps0.01_alpha10.0_fgsmep_150_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.01,10.0,150.0,50.0,3632.0,22.08,0.00012684989429175475,0.006342494714587738,0.0007194033356824055,0.001882872893474996,5.0364657399214074,111.76622621564483,0.0569556025369978,2.8477801268498943,0.013375110753556614,0.00022059754667523508,0.9675489438573093,0.041666666666666664,0.002277904328018223,0.896328293736501
lastfm,amf_emb64_ep200_lr0.05_eps0.01_alpha10.0_fgsmep_150_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.01,10.0,150.0,100.0,5397.0,32.81,0.0001321353065539112,0.013213530655391121,0.0007194033356824055,0.002987666055560112,5.473501971636525,89.6372515856237,0.07766913319238926,7.766913319238901,0.026152929321776076,0.0006016482829236413,0.9550246472350992,0.08712121212121213,0.004555808656036446,0.9006117647058824
lastfm,amf_emb64_ep200_lr0.05_eps0.01_alpha10.0_fgsmep_175_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.01,10.0,175.0,10.0,1248.0,7.59,0.00010570824524312897,0.0010570824524312897,0.00015856236786469346,0.000357250333763659,4.273642786060617,171.51913319238952,0.03726215644820299,0.3726215644820296,0.002732258898084506,2.8864378323318623e-05,0.9790922929302375,0.003787878787878788,0.002277904328018223,0.24893314366998584
lastfm,amf_emb64_ep200_lr0.05_eps0.01_alpha10.0_fgsmep_175_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.01,10.0,175.0,50.0,3616.0,21.98,7.399577167019028e-05,0.0036997885835095136,0.00015856236786469346,0.0008763668593019247,5.043830367198171,113.51189217758969,0.061194503171247285,3.059725158562368,0.01330949569951128,0.0002370154412960163,0.9650071610568371,0.022727272727272728,0.002277904328018223,0.8178053830227743
lastfm,amf_emb64_ep200_lr0.05_eps0.01_alpha10.0_fgsmep_175_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.01,10.0,175.0,100.0,5409.0,32.88,7.928118393234673e-05,0.007928118393234672,0.00015856236786469346,0.0015527887735515833,5.475895737291885,90.3065644820297,0.08072938689217779,8.072938689217759,0.02605247973102933,0.000625353921291303,0.9531180882644941,0.05303030303030303,0.002277904328018223,0.917628705148206
lastfm,amf_emb64_ep200_lr0.05_eps0.01_alpha10.0_fgsmep_125_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.01,10.0,125.0,10.0,1222.0,7.43,0.00015856236786469346,0.0015856236786469344,0.001321353065539112,0.0013905548257753253,4.253394799465178,169.8957188160677,0.030073995771670223,0.3007399577167019,0.002752228697141781,2.3296214561657157e-05,0.9832131108148768,0.011363636363636364,0.0,1.0
lastfm,amf_emb64_ep200_lr0.05_eps0.01_alpha10.0_fgsmep_125_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.01,10.0,125.0,50.0,3599.0,21.88,9.513742071881606e-05,0.0047568710359408035,0.001321353065539112,0.002085782354697585,5.065912671811648,113.0959725158562,0.05732558139534891,2.866279069767442,0.013369705394413291,0.0002220305299962509,0.9673285986085849,0.030303030303030304,0.002277904328018223,0.8601694915254239
lastfm,amf_emb64_ep200_lr0.05_eps0.01_alpha10.0_fgsmep_125_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.01,10.0,125.0,100.0,5398.0,32.81,8.456659619450318e-05,0.008456659619450317,0.001321353065539112,0.0026860341895371675,5.535525313625361,89.06647463002123,0.08069767441860493,8.069767441860465,0.026056233452656636,0.0006251082670077003,0.95314266624403,0.05303030303030303,0.004555808656036446,0.8417740485465987
lastfm,amf_emb64_ep200_lr0.05_eps0.01_alpha10.0_fgsmep_200_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.01,10.0,200.0,10.0,1277.0,7.76,5.2854122621564486e-05,0.0005285412262156448,0.00010570824524312897,0.00020446765120141208,4.326129187205377,161.264270613108,0.033033826638477856,0.33033826638477803,0.0027456221470777203,2.5588987875282468e-05,0.98153227117737,0.0,0.002277904328018223,1.0
lastfm,amf_emb64_ep200_lr0.05_eps0.01_alpha10.0_fgsmep_200_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.01,10.0,200.0,50.0,3493.0,21.23,0.00011627906976744188,0.005813953488372093,0.00010570824524312897,0.001312037231400609,5.054053476976396,110.58244186046512,0.05619450317124739,2.809725158562368,0.013384870429787614,0.00021764969527200256,0.9679986218331659,0.03787878787878788,0.002277904328018223,0.8865492049849593
lastfm,amf_emb64_ep200_lr0.05_eps0.01_alpha10.0_fgsmep_200_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.01,10.0,200.0,100.0,5231.0,31.8,7.928118393234672e-05,0.007928118393234672,0.00010570824524312897,0.0016664910363033414,5.4769004356265185,88.96737315010579,0.07646405919661763,7.646405919661734,0.026175451651539918,0.0005923134201467383,0.9557442753580312,0.04924242424242424,0.004555808656036446,0.8306335204490778
lastfm,amf_emb64_ep200_lr0.05_eps0.001_alpha0.01_fgsmep_150_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.001,0.01,150.0,10.0,1282.0,7.79,0.00021141649048625794,0.0021141649048625794,0.0009029245947850599,0.0011871783062815666,4.080545065187011,166.3121564482028,0.001902748414376322,0.019027484143763214,0.002835411168402913,1.47392570161627e-06,0.9989608844540943,0.015151515151515152,0.0,1.0
lastfm,amf_emb64_ep200_lr0.05_eps0.001_alpha0.01_fgsmep_150_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.001,0.01,150.0,50.0,2989.0,18.17,0.0002748414376321353,0.013742071881606765,0.0009029245947850599,0.0036447937600314617,4.717235659860886,116.05007399577164,0.007378435517970383,0.3689217758985201,0.014099278729896756,2.857778165911546e-05,0.995954406581672,0.09090909090909091,0.004555808656036446,0.9045553145336227
lastfm,amf_emb64_ep200_lr0.05_eps0.001_alpha0.01_fgsmep_150_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.001,0.01,150.0,100.0,4395.0,26.72,0.000258985200845666,0.025898520084566595,0.0009029245947850599,0.005594966933131218,5.099663514756106,94.85680232558128,0.013298097251585653,1.3298097251585623,0.028030390730890142,0.0001030110295907371,0.9926769588357824,0.17045454545454544,0.009111617312072893,0.8985152083033012
lastfm,amf_emb64_ep200_lr0.05_eps0.001_alpha0.01_fgsmep_125_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.001,0.01,125.0,10.0,1164.0,7.08,0.0002642706131078224,0.002642706131078224,0.0010004530353367562,0.0013848928501829505,4.007514190753626,170.50459830866797,0.001162790697674419,0.011627906976744186,0.002837513252514205,9.007323732099429e-07,0.9993653269903505,0.01893939393939394,0.0,1.0
lastfm,amf_emb64_ep200_lr0.05_eps0.001_alpha0.01_fgsmep_125_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.001,0.01,125.0,50.0,2780.0,16.9,0.0002642706131078224,0.013213530655391121,0.0010004530353367562,0.0035973433405160904,4.6408024018027385,118.99865750528541,0.005972515856236771,0.2986257928118393,0.01411924852895403,2.313244503925535e-05,0.9967286350039933,0.08712121212121213,0.004555808656036446,0.9006117647058824
lastfm,amf_emb64_ep200_lr0.05_eps0.001_alpha0.01_fgsmep_125_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.001,0.01,125.0,100.0,4060.0,24.68,0.00024841437632135306,0.024841437632135307,0.0010004530353367562,0.005449792370200157,5.020934607978353,97.36395877378429,0.010639534883720938,1.063953488372093,0.028105915610031566,8.241701214870977e-05,0.9941524024671214,0.16666666666666666,0.00683371298405467,0.9212253829321664
lastfm,amf_emb64_ep200_lr0.05_eps0.001_alpha0.01_fgsmep_200_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.001,0.01,200.0,10.0,1403.0,8.53,0.0003171247357293869,0.003171247357293869,0.00101010101010101,0.0014974389923736453,4.1900960002933,157.32626849894342,0.0020613107822410157,0.02061310782241015,0.0028349607218076363,1.5967528434176258e-06,0.9988741614737674,0.01893939393939394,0.002277904328018223,0.7852785685237901
lastfm,amf_emb64_ep200_lr0.05_eps0.001_alpha0.01_fgsmep_200_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.001,0.01,200.0,50.0,3322.0,20.19,0.0002642706131078224,0.013213530655391121,0.00101010101010101,0.0035599656403064728,4.81452680438392,111.76661733615228,0.010063424947145842,0.5031712473572939,0.014061140918163312,3.8977146331630254e-05,0.9944713730547013,0.08712121212121213,0.004555808656036446,0.9006117647058824
lastfm,amf_emb64_ep200_lr0.05_eps0.001_alpha0.01_fgsmep_200_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.001,0.01,200.0,100.0,4897.0,29.77,0.0002959830866807611,0.02959830866807611,0.00101010101010101,0.006208677776157856,5.201565429477799,91.6739957716702,0.01773255813953494,1.7732558139534884,0.027904415833077706,0.00013736168691451628,0.9902030684883236,0.1856060606060606,0.015945330296127564,0.8417740485465988
lastfm,amf_emb64_ep200_lr0.05_eps0.001_alpha0.01_fgsmep_175_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.001,0.01,175.0,10.0,1375.0,8.36,0.0003699788583509513,0.0036997885835095136,0.0009278834860230209,0.0015288605354726315,4.138570370103518,161.37610993657495,0.001902748414376322,0.019027484143763214,0.002835411168402913,1.47392570161627e-06,0.9989608844540943,0.026515151515151516,0.0,1.0
lastfm,amf_emb64_ep200_lr0.05_eps0.001_alpha0.01_fgsmep_175_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.001,0.01,175.0,50.0,3186.0,19.37,0.0002854122621564482,0.01427061310782241,0.0009278834860230209,0.0036492550279945135,4.770989939077599,113.47905919661727,0.009090909090909052,0.45454545454545453,0.014074954613751803,3.521044731638867e-05,0.9950092083028087,0.0946969696969697,0.004555808656036446,0.9081978614274536
lastfm,amf_emb64_ep200_lr0.05_eps0.001_alpha0.01_fgsmep_175_best0_top100_rec.tsv,amf,64.0,200.0,0.05,0.001,0.01,175.0,100.0,4664.0,28.35,0.0002959830866807611,0.02959830866807611,0.0009278834860230209,0.0061210747808218,5.159325283621859,93.01854122621572,0.015697674418604708,1.569767441860465,0.027962223146138238,0.00012159887038334229,0.9913402904838375,0.1893939393939394,0.01366742596810934,0.8653862496813122
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_150_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,150.0,10.0,29.0,0.18,0.00015856236786469346,0.0015856236786469344,0.0007267441860465116,0.0009229077259078622,2.1572550631928284,431.0474630021122,0.0,0.0,0.0028408165275462358,0.0,1.0,0.011363636363636364,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_150_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,150.0,50.0,86.0,0.52,4.228329809725159e-05,0.0021141649048625794,0.0007267441860465116,0.00102290790528059,2.890596929085414,270.6457716701901,0.0,0.0,0.014204082637731178,0.0,1.0,0.015151515151515152,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_150_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,150.0,100.0,140.0,0.85,4.228329809725159e-05,0.004228329809725159,0.0007267441860465116,0.001360404072329402,3.365563657997152,201.89004228329787,0.0,0.0,0.028408165275462357,0.0,1.0,0.030303030303030304,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_25_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,25.0,10.0,29.0,0.18,0.00015856236786469346,0.0015856236786469344,0.0007707892882311486,0.0009595479932613671,2.1565945488401526,431.18535940802866,0.0,0.0,0.0028408165275462358,0.0,1.0,0.011363636363636364,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_25_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,25.0,50.0,86.0,0.52,4.228329809725159e-05,0.0021141649048625794,0.0007707892882311486,0.00105820142198354,2.8902300599629545,270.6804016913329,0.0,0.0,0.014204082637731178,0.0,1.0,0.015151515151515152,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_25_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,25.0,100.0,140.0,0.85,4.228329809725159e-05,0.004228329809725159,0.0007707892882311486,0.001398962689563632,3.364289106646962,201.99034355179697,0.0,0.0,0.028408165275462357,0.0,1.0,0.030303030303030304,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_75_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,75.0,10.0,28.0,0.17,0.00015856236786469346,0.0015856236786469344,0.0007267441860465116,0.0009229077259078622,2.1555566798027175,431.4635306553921,0.0,0.0,0.0028408165275462358,0.0,1.0,0.011363636363636364,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_75_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,75.0,50.0,86.0,0.52,4.228329809725159e-05,0.0021141649048625794,0.0007267441860465116,0.0010251415660604835,2.890467489839103,270.6584672304437,0.0,0.0,0.014204082637731178,0.0,1.0,0.015151515151515152,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_75_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,75.0,100.0,141.0,0.86,4.228329809725159e-05,0.004228329809725159,0.0007267441860465116,0.0013645794242620468,3.3646385704132276,201.96096723044352,0.0,0.0,0.028408165275462357,0.0,1.0,0.030303030303030304,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_125_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,125.0,10.0,28.0,0.17,0.00015856236786469346,0.0015856236786469344,0.0007267441860465116,0.0009229077259078622,2.1621896294786738,429.7347251585619,0.0,0.0,0.0028408165275462358,0.0,1.0,0.011363636363636364,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_125_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,125.0,50.0,85.0,0.52,4.228329809725159e-05,0.0021141649048625794,0.0007267441860465116,0.0010251415660604835,2.8916511655653476,270.52304439746223,0.0,0.0,0.014204082637731178,0.0,1.0,0.015151515151515152,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_125_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,125.0,100.0,140.0,0.85,4.228329809725159e-05,0.004228329809725159,0.0007267441860465116,0.0013670349726453424,3.365043945681327,201.93139534883687,0.0,0.0,0.028408165275462357,0.0,1.0,0.030303030303030304,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_100_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,100.0,10.0,30.0,0.18,0.00015856236786469346,0.0015856236786469344,0.0007707892882311486,0.0009595479932613671,2.1596247832787783,430.4524312896391,0.0,0.0,0.0028408165275462358,0.0,1.0,0.011363636363636364,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_100_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,100.0,50.0,85.0,0.52,4.228329809725159e-05,0.0021141649048625794,0.0007707892882311486,0.0010617817752063274,2.8913039620547365,270.5626532769552,0.0,0.0,0.014204082637731178,0.0,1.0,0.015151515151515152,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_100_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,100.0,100.0,140.0,0.85,4.228329809725159e-05,0.004228329809725159,0.0007707892882311486,0.0014006131095811725,3.365084524788045,201.9251004228331,0.0,0.0,0.028408165275462357,0.0,1.0,0.030303030303030304,0.0,1.0
lastfm,bprmf_emb64_ep200_lr0.005_XX_XX_XXep_200_best0_top100_rec.tsv,bprmf,64.0,200.0,0.005,0.0,0.0,200.0,10.0,29.0,0.18,0.00015856236786469346,0.0015856236786469344,0.0008588794926004228,0.0010287498589605093,2.156358210432977,431.2785940803402,0.0,0.0,0.0028408165275462358,0.0,1.0,0.011363636363636364,0.0,1.0
